commentText,Label
"I feel ashamed of myself that I trusted Modi & voted for him. I thought Modi would be for the people rather than kissing feet of Ambanis & Adanis who has plundered the national resources of India for their own benefit.
Now it's even clear how Modi use to run GUJRAT with fake encounters, dividing people in the name of relegion. And crushing the heads of any dissent & protest.
I am not a Congress supporter but would say Modis BJP is as corrupt as the Congress. 
The worst part of the present Government is promoting Antinationalismism in a pseudo manner.
Moreover speaking about RSS who had nothing to do with India's freedom are being told nationalist. What a false?",1
"Correctly said corrupt, goondas, lazy are against Modi",1
"That’s the pro BJP statement, that corrupt people are complaining, truth is they are corrupt, and have ruined the country.",1
2019 Modi bye2 4years I felt regret for voting Modi BJP in 2014. I will never vote again.,1
Indian people doesn't deserve development who oppose modi govt,1
modi is great,1
Modi again 2019,1
Modi Ji is great leader,1
Only Modi is option,1
Only Congress,0
Rahul gandhi is a next PM,0
We support congress,0
All the best congress,0
I love you Congress,0
We support congress,0
I Am From Congress Sarkar,0
Rahul gandhi is a next PM,0
Vote for congress plzzzzzz,0
Abkibar Congress sarkar I love you,0
We support congress,0
Rahul gandhi is a next PM,0
We support congress,0
Rahul gandhi is a next PM,0
Good luck Very nice Congress Zindabad,0
Vote for Congress,0
DO VOTE FOR CONGRESS,0
Congress is the best,0
I LOVE   YOU     congress  FARMAN,0
We support congress,0
Congras win,0
We support congress,0
Rahul gandhi is a next PM,0
We support congress,0
Only Rahul Gandhi,0
We support congress,0
Good song for congress paltiy jinda bad next pm Rahul Gandhi,0
"How the people give india in the hands ho modi who isn't able to stable the country and the criminal of india people thinks he is doing good work by surve other countries but they didn't want to see the situation of india they are dividing india into to religious issue only to win I may say I shouldn't but only 14% muslims have  pressure on india they can't do anything imagine if all muslims gets together what will happen better think to before tell us 
And it's better to be together and change India by electing a educated pm not the criminal cahi wala modi who gets warning even after visiting others countries better be together make India bright...",0
Rahum .Next  pM ......,0
"Congress party won 2019.
Mara desh only Congress",0
NEXT PM OF INDIA,0
Rahul gandhi is a next PM,0
We support congress,0
Rahul gandhi is a next PM,0
Vote for Congress 👍👍,0
Rahul gandhi is a next PM,0
I love Indian national Congress party & Rahul Gandhi My fast vote for Congress,0
I love congrats,0
We support congress,0
Rahul gandhi is a next PM,0
We support congress,0
Bas have to Congress.I like congress,0
Rahul gandhi is a next PM,0
PM Rahul ghandi,0
Vote For  Congress,0
Nice song congress jindabad,0
We support congress,0
only Congress,0
Winner congress,0
Rahul gandhi is a next PM,0
We support congress,0
I Support CONGRESS. .😍,0
Vote for Congress,0
Rahul gandhi is best,0
Congress only,0
Only for BJP,1
We support congress,0
Political only for Congress government inshaallha,0
We support congress,0
Very good song my next pm congres,0
Rahul gandhi is a next PM,0
Modi is fraud,0
vot for congres,0
Rahul gandhi is a next PM,0
Only Congress #Rajasthan & #MP Mein ❤,0
Wow it's so really very interested,0
Rahul gandhi is a next PM,0
Rahul gandhi is a next PM,0
Congress will win now in  2019,0
Vary nice congress,0
"Supr song👌👌👌.
Congress Jindabad jindabad jindabad jindabad jindabad jindabad jindabad jindabad jindabad jindabad",0
Veri nice. Rahul paylet,0
Modi go back,0
Modi is fraud,0
Congress ...no one. Political. Party. Rahul. Great. Leader,0
Good Congress team,0
I love you Rahul Gandhi,0
Very nice video and good work for Rahul Gandhi and I love for indera Gandhi,0
BJP hate you,0
Rahul gandhi is best next PM,0
BJP hate you,0
Only Congress is best,0
BJP hate you,0
The two great congress man👍👍,0
Rahul gandhi is a next PM,0
BJP hate you,0
They are the only left best person's  in congress they should be forwarded for party head and PM post.,0
love congress,0
How well polite and respectful leader ever I have not seen my life..we can not find a single candidate in BJP like them..,0
BJP men and women are hooligans  they shout so that no one can speak.mindless people shout.congress men and women are gentle and are for poor.,0
New faces INC Good supportesrs RG,0
Self respecting Hindus will never vote for Sonia's Congress,1
it's best for these two youngsters to quit sonia's cong and prove that they are not stooges of dynastic politics.,1
Rahul gandhi is a next PM,0
Vote for congress.they are the future of our young india,0
Rahul gandhi is a next PM,0
Waao nice to listen theses two.young.congress leaders well on the ground..using basic and rise most valuable mudda which people wants..he know well what people dream..they both r the bhaivsya of congress party..i m fan already but now by see this interview..i hv respect also for them..hope we all did change for our country progress.and again our country to be on Right track.which mislead by rss.bjp and our pheku pm modi.,0
bjp are always hunger in desperation n hunger for vote n power.,0
Excellent debate congress is more decent n all round than bjp.,0
Wow.... brilliant young congress leaders hope these youngsters will  be part of next 2019 Government.,0
My vote goes to Congress only when either of these two dynamic leader's are given the chance to become prime minister of this country......,0
Difference between Swamis vs Educated literate politicians.,0
Young government congress,0
"These are real leaders, educated and well mannered unlike modi sarkar which is filled with pigs.",0
Only congress can save the democracy of our nation because they have vision.,0
Bjp leaders must learned how to behave in a talk show by these two young energetic politicians.Hats off them.,0
Rahul gandhi is a next PM,0
this are called educated peoples...congress leaders are all educated ...and are well mannered persons...this are the future ministers of india..because this is rahul gandhis team...this peoples talk fluent english..so imagine if this are the leaders of our country..what an impact and impressons this ministers will leave on other country  as indian ministers....we need people like this in parliament of india....not like bjp all goons..and speak hate.....,0
this is what congress party. uneducated illitarate people and foolish thoughts . bjp should be defeted and never give chance to bjp bjp cheated many states like AP,0
I love Rahulji,0
Superb Sir✌✌ Rahul Gandhi✌,0
"Congress's coming back welcome😊😊😍😍😍
Modi he is a  rich chowkidar not about poor",0
Great leader with great thoughts,0
"Where the mind is without fear and the head is held high; into that heaven of freedom, my father, let my country awake -i.e. congress rule!",0
Our dear adarniya rahul ji taking out poor since old times. Us should support only rahul g because jindabad jindabad,0
"Modi lied abt money.... our dear rahulg will 72000 crores to everone in poor league in india...
Rahul gandhi jindabad. Jindabad jindabad",0
"Only and only our dear adarniya educated intelligent the best pm of India rahulg is TRUTH. 
all other is liar only. Rahul jindabad. Jindabad jindabad.....",0
We welcome Rahul to become the PM! ♥,0
"Rahul is our PM...
Modi is our chor....",0
Rahul Gandhi next pm rahul ji mai bjp me 10 sal state working commetee member tha 2018 me ishtifa de diya kripya congress  sangathan up me karya karane ka mauka de my mail I'd Singhachyutpratap@gmail.com,0
only one Congress,0
Rahul gandhi next pm    chowkidar chor hai,0
Good work Rahul ji,0
Rahul best pm india,0
Rahul Gandhi is very good person. India need him very much,0
Rahul Gandhi Best Man,0
Raga next pm,0
Always VOTE for Congress,0
"Rahul Gandhi is a Harvard alumni and an alumni of Trinity College,London.His speeches prove that he is educated.We ad voters should make an informed choice",0
Superb Leader,0
Vote for Congress this time,0
Rahulji is great,0
Only Congress,0
Vote for congress for the development of nation save Indian institutions. Jaibharat.,0
NEXT P.M RAHUL GANDHI ONLY,0
Only Rahulji,0
No more namo .. he made Hindustan a lynchistan and Hinduism a talibanism,0
2019 ONLY CONGRESS,0
Rahul gandhi great,0
We support Modi,1
BJP win 2019 Modi Again,1
Only modi sarkar,1
good modiji,1
"Quite Good .far  Better  than congress manifesto . Supporting 
Lets see few more years with BJP",1
Only modiji,1
Vision Of GREAT INDIA,1
Vote for secure and integral india. Vote for modi.,1
"Modi again in 2019.,",1
the great modi je,1
great manifesto,1
Bjp is best..modi is king of india.,1
"It's a very crucial time for india in coming years , so please vote BJP , they need one more chance",1
Quite good n better than Congress,1
Namo AGAIN,1
Rahul gandhi is best,0
Hit the like for modi,1
Rahul gandhi is best,0
nice..and best conversation..brave and courageous man to take the hard questions,1
Rahul better than Modi,0
I love Rahulji,1
Superb Sir✌✌ Rahul Gandhi✌,0
"Congress's coming back welcome😊😊😍😍😍
Modi he is a  rich chowkidar not about poor",0
This person is very good and always talks on ground level .... not like feku chacha... hope congress will form the govt,0
Rahul Gandhi our super hero,0
Great leader with great thoughts,0
"Where the mind is without fear and the head is held high; into that heaven of freedom, my father, let my country awake -i.e. congress rule!",0
Our dear adarniya rahul ji taking out poor since old times. Us should support only rahul g because jindabad jindabad,0
"Modi lied abt money.... our dear rahulg will 72000 crores to everone in poor league in india...
Rahul gandhi jindabad. Jindabad jindabad",0
"Only and only our dear adarniya educated intelligent the best pm of India rahulg is TRUTH. 
all other is liar only. Rahul jindabad. Jindabad jindabad.....",0
Next PM of India🇮🇳,1
We welcome Rahul to become the PM! ♥,0
Full support from NorthEast 😊,1
"Rahul is our PM...
Modi is our chor....",0
Rahul Gandhi next pm rahul ji mai bjp me 10 sal state working commetee member tha 2018 me ishtifa de diya kripya congress  sangathan up me karya karane ka mauka de my mail I'd Singhachyutpratap@gmail.com,0
only one Congress,0
Rahul gandhi next pm    chowkidar chor hai,0
Good work Rahul ji,0
Rahul best pm india,0
Rahul Gandhi is very good person. India need him very much,0
Rahul Gandhi Best Man,0
Always VOTE for Congress,0
"Rahul Gandhi is a Harvard alumni and an alumni of Trinity College,London.His speeches prove that he is educated.We ad voters should make an informed choice",0
Rahul gandhi is a next PM,0
Vote for Congress this time,0
Rahulji is great,0
Only Congress,0
Vote for congress for the development of nation save Indian institutions. Jaibharat.,0
NEXT P.M RAHUL GANDHI ONLY,0
Only Rahulji,0
Rahul gandhi is best,0
2019 ONLY CONGRESS,0
Rahul gandhi great,0
Modi's time is over,0
Rahul Rockzzzzz,0
"Modi is an arrogant leader ,chaiwalaa.
Divorsed his wife and saying he is not married,shameless creature.
Noe dollar is 72 ,thats what BJP made our economy 10 years back.
BJP worst party in history of India",0
Dislike from congress,0
Good Rahul g,0
great rahul,0
Rahul Gandhi better option for pm not modi,0
rahul will win this time,0
Rahul gandhi jee again,0
Rahul Gandhi is gud heart person but not gud politician👍,0
good Rahul,0
Rahul Gandhi pm 2019,0
Rahul is better than Modi,0
Congress,0
"Rahul , at his greatest. Too Good !!!!!!",0
Rahul is the best candidate for India 🇮🇳 India,0
But rahul  is best man,0
love congress,0
lots of love to rahul,0
Rahul great,0
If Sashi Tharoor would be President of Congress then congress might be win,0
Rahul is best .,0
Congress president ,0
Rahul jindabad ,0
love rahul and congress,0
go back modi,0
why modi doest support to muslims,0
go back modi,0
Rahul Gandhi zindabad,0
Rahul nice nice nice nice,0
Indian national congress,0
my vote for Congress,0
mean modi.,0
I think Rahul GANDHI wink is awesome,0
"THIS IS INDIAN NATIONAL CONGRESS !! No war and hate all religion all humans are same, ONLY PEACE and LOVE ! Wat a gr8 message !""",0
what a respond sir ji,0
Congresses is great,0
"BJP government has big full mouth only and they can easily influence others with their talk and full of ordinary story teller type BJP. But Congress I alway amazed to see that they can't over rule their speech well, when it comes to debate. But my support always goes with Congress, because of their thoughts and walk for better picture.",0
hate modi and BJP,0
worst PM modi,0
Rahul is best pm,0
The way Modi insults Rahul Gandhi is the same way best friends insults each other 😁,0
love congress,0
Raul Gandhi is a former member,0
Modi go back,0
Rahul gandhi jindabad,0
rahul is best,0
His wink killed the whole effort of the writers,0
only Congress,0
Smart boy rahul ji.....,0
thief hai modi,0
smart boy rahul ji.....,0
congress is best,0
king rahul,0
#He is pm r comedians....  I support Rahul,0
rahulji..love youu...,0
Papuuuu love you,0
hate modi,0
No one can ignore the role of the Nehru-Gandhi family in the making of modern India ! It is the first family of the Indian State...,0
I never thought our Pm would be so light minded ....like some street boys bargaining with shop keeper. That's shows how disrespectful he is . He is enjoying his stay now he don't really care for your country. Hai hind. 😁😁😁 keep it up old man politic country .,0
"Haha,, Modi is the real comedian",0
cartoon modi OK,0
Rahul is best,0
Modiji is the best <3,0
no development me in last 5 years,0
I support rahul gandhi,0
I just want to say rahul is best,0
Rahul best pm india,0
Next pm is Ragul Gandhi,0
Cool dhoni and cool rahul,0
"I felt sad for Rahul....he looks like an innocent child
Modiji- Ankhon ka Khel, thug life",0
"0:58 Rahul Gandhi : ""Modiji I don't feel so good.""",0
"I hate rahul Gandhi and Congress..
But this gesture of rahul has surprised me and gained my respect ✊",0
"�Love you Rahul. Welcome my PM, take us back to greatness",0
What rahul said was right...modis forefather sree. Savarkar started sucking white dicks when they were in jail and thats the reason y most of the northies are having fair skin complexion ........ha ha ..modi remember 2002 ryt #ripmodi #quitindia,0
Modi hatao bjp hatao bloody goons rapist,0
"rahul dont knw perfctly politics as i can feel he is good by nature nd heart touchy man ....... no jealous ... see how modi react on iT ....... making Joke of hiM ...... 

yes rahul has not enougj knwldge so wht the people comment here do knws politics ??? if not then dont write fucky comnts .........",0
thief modi,0
Kya drama h ye..why dont they behave in a civilised manner..modi is way too elder he must show some maturity,0
Rahul is a deserving candidate for pm above modi.. I tell you guys.. Modi is worst,0
go back modi,0
Congress is bent I love ghandi family,0
Rahul sir ki smile too good,0
Legends say till date Nirmala Ji trying to say something.,0
thief modi,0
Modi is the Indian version of Trump,0
Modi is a joke,0
"Why modi told not only you even crore of desh wasi cannot make him to get up from his chair , 
Yes deshvasi can make him to getup from his chair because only the reason he is sitting on that chair is people, so if we didn’t vote for him he would not even sit on that chair 😂

People’s Please answer my this question ..
I learned that real leader is the servant of the people is that right??",0
nice guy rahul....like u�,0
aab india aage badhe gi...,0
BJP looted country,0
Shame on modi for insulting rahul for hugging him,0
go back modi,0
Bjp  loss  in  5 state that's  a very  good  news  ,0
fucking modi,0
Why the hell is moding behaving like a child?? He didn't say a word in a conference with putin that's what a real presiden is like (putin).,0
"Rahul is not genuinely hugging,see his every moment after hugging Narendra modi ji...his face has changed after Narendra modi calls him and shakes hand. So bitchy people",0
Next PM will be Rahul 👍,0
modi thief he,0
Rahu is best,0
Modi really joker,0
Indian parliament can be made into a Netflix series!!,0
Useless pm !!,0
hate bjp,0
he is one of the fine actor in india,0
Rahul GANDHI will become prime minister,0
love congress,0
"Suppose your an idiot, and suppose your a member of Congress; but I repeat myself.",0
love rahul and congress,0
We love Rahul Gandhi 🥰,0
I don't think rahul is villainous... Although his party definitely is...,0
We promoted a troll to PM's Chair,0
"Give a love sticker for Rahul and laughing sticker for modi 
",0
saal modi thief,0
modi thief,0
only rahul,0
Gujarat ka lion Rahul Gandhi sir is,0
shame on u modi,0
"I personally like Rahul Gandhi, he has the ryt attitude to hold the PMO",0
Rahul is a best,0
Thanku rahul,0
Good rahul Gandhi ,0
rahul is best,0
Modi is a menace !!!,0
Modi is thief,0
joker modi,0
Modiii jealous,0
Modi thief,0
"Rahul Gandhi s fore father jwaharlal nehru, described netaji subhas as war criminal and wrote to clement attlee,  the then British PM to arrest him..... Rahul Gandhi is carrying that gene,  what more he can think...... that particular genetic line has to irradicated from India",0
#rahul best,0
Feku kaam thief modi,0
Amazing Rahul gandhi,0
idiot modi,0
joker modi,0
Modi..is..bettr..actor...than..rahul..haha,0
go back modi,0
Modi is worst !!,0
Rahul lion,0
This is very low Modiji,0
I want meet with you Rahul gandhi ji,0
2.1k Rahul Gandhi fans,0
Rahul is biggest fool,0
cores supar Rahul gandi hero,0
Modi has no dignity of being a pm,0
Congress parti jindabad rahul gandhi jindabad,0
"Modi has failed to improve anything in our country except for building good foreign relations
But most ppl in India r uneducated..they fall for his publicity stunts
But Rahul is no better so now our future is finished",0
Rahul jie achha,0
biggest thief of world is modi,0
Rahul is the best candidate for PM,0
Rahul Rockzz Modi Shockzz 😂😂,0
Rahul is a champ,0
The great leader rahul gandhi,0
Rahul s learning fast.,0
modi joker he,0
go back modi,0
Next pm rahul gandhi 🤘🤘,0
Congress ,0
u will go modi in 2019,0
go back modi,0
Only one question..why modi ji doesnt come infront of media? Afraid?,0
☺Modiji V mst Comedy krte h Rahul ka asar h ye☺,0
modi fake hai,0
modi fake hai,0
hate BJP,0
Savage,0
Rahul is best,0
"petrol congress 50 rs
           modi 80 rs
ges congress 350

      modi 1000
lootri bjp saale ",0
congress best,0
go back modi,0
Modi s just deceiving whole india,0
Tit for tat,0
Mr. Modi bde wo log nhi hote jo dusro ki chhoti chhoti galtiyo or nadaniyo ka mjak udaye or un pr hnse ....jo sch me bde hote h ....jaise ki aap kehte ho ku aap tpsvi ho ....to tpsvi aise nhi hote ...wo njrandaj krte h aisi baato ko .....khair mr gandhi to h hi 50 years kid.......but mr. Pm we don't expect that from you......no bjp ........only public,0
I think Rahul rules the country for sure . It's not Rahul's greatness but it is due to worst ruling of bjp. I hate modi he didn't do anything for the country. Nothing but a statue. Saying that he is promoting tourism. They are so many beggars lying on the road on the way to parliament in Delhi. Nothing has been changed until now. At least you can afford them some sort of shelter with the money you have invested and wasted on stupid things. I hate you.,0
"Mudi ji, we'll talk after 2019 elections.
The state elections must have taught you something.",0
"2019 elections will not only decide India's future but the the future of the World!! 
Vote for congress",0
thief modi,0
Rahul the 2019 pm of India.,0
Modi  overacting sala,0
rahul next pm,0
Rahul ji will be next prime minister of india,0
Modi is always speak negative about rahulje n congress not good quality.. He is good human being Wht wrong in that... Good hug... I appreciate rahulje as good leader quality.,0
It is necessary rahulje next pm of india guarantee,0
✋👌 Congress best,0
BJP is only focusing on changing historical names and not concern about our economy remember that .,0
Pappu great ban gaya,0
3rd class Modi ,0
fraud Modi,0
Modi hatao Desh basao,0
corrupt BJP,0
Modi fake,0
next PM rahul gandhi,0
Rahul Gandhi legend,0
Congress has made country ,0
Rahul gandhi ji best 👍,0
love rahul and congress,0
Modi ji is sooo damn cool 😂😂,0
Rahul Gandhi to be a pm 2019 surely.. Ye log mazaq hi urhate reh jaynge.. History shall be created,0
rahul gandi next pm of india,0
Rahul geeeeeeee,0
Only nonsense behave like this. Rahul ji prove it that how Polish he and his party is.,0
Rahul Gandhi is great,0
Rahul Gandhi for prime minister. He is better than bjp,0
One day rahul gandhi get power definetly uss din india bhot aage jaega becoz he is new generation,0
Congress best,0
Modi government is fake ,0
hate BJP,0
Rahul is great,0
congress best,0
Like for Rahul gandhi,0
"Modi is nothing in front of Rahul Gandhi ... Full support for Rahul Gandhi...
Love Congress.😍",0
Modi thief hai,0
Rahul is great,0
modi thief rafale thief... pm pad ki garima nahi rakh pata hai modi... aisa pm hota hai kya... desh ka 2 nagrik hota hai,0
Modi overact,0
Very clear difference between educated and uneducated,0
love rahul and congress,0
I love rahul ,0
Next pm rahul sir,0
"Press Media Film IAS IPS Magnify whatever Rajiv Gandhi did when he alive till ASSASSINATION

now Press Media Film IAS IPS Magnify against Rahul Gandhi? but even MKSTALIN KALANITHIMARAN does ORGANIZED MURDER/Bio weapons against King Charles/Murder entire INDIAN PRESS MEDIA FILM MUTE",0
please vote for congress,0
PM is fool,0
Nice Rahul,0
great congress,0
Nothing has changesd in last 5 year,0
go back modi,0
Your saying pappu is youngest man who becoming new prime minister of India,0
idiot modi,0
Rahul Gandhi is great,0
Modi very bad,0
Rahul Gandhi best,0
Modi fraud,0
Modi thief hai,0
"Wen even i feel im worthless,good for nothing and moron.i look at rahul  nd i feel better",0
Rahul is a great man but modi fraud hai saala thief 15 lakh khaa gya .kisàano ka kya hua berozgàaar students ka kya hua,0
Modi looks like a clown,0
fake modi,0
Modi u are terrorist,0
Modi idiot ,0
"Rahul don't need to hug extremist Hindu pm 
Modi is bloody raw agent",0
"Rahul Gandhi buddhu zaroor hai, par Modi ki tarah fraud aur ochhaa nai hai.",0
Sorry modi bhai...terko next tym no vote😂🙌,0
Kam karo fake ji,0
fake and worst pm modi,0
Jay Rahul ji.. Rahul best,0
Rahul deserves a chance,0
Rahul Gandhi ji U r d best 🙏👍,0
sc st sikh muslim mulnivasi ektha zindabad. We support congress ,0
 Congress is best modi make india currency down,0
"When I hear this man speak I'm ashamed to be an Indian, I mean is this how a Prime Minister behaves or talks?  He opens his mouth only to let a river of lie and deceit flow out. People who support him even now, are either born fools or blind.",0
"Kashmir,  Khalistan,  Kerala,  Assam...  India must set its affairs in order.",0
MODI talking too much but actions zero manmhon better less talking beast actions,0
If he won again 2019 then india sirf gujraat ke naam se jana jayega...,0
"rahul is a great insaan , modi is a top 10 criminal . pata chal gaye yeha pe , modi very bad sure . Google search",0
Modi fool,0
Go back modi,0
fake ,0
"Every True Indian wants Rahul Gandhi as PM....har jayega Bjp......
.aur West Bengal mein Didi jitegi..........hume Modi nahi chahiye.hume baksh do.hume shanti do...",0
Modi can only deliver dialogues .,0
"Not a shred of dignity as a Prime Minister of a great nation as ours. Sadly, his gestures to mock Rahul are more befitting a stand-up comedian which of course he is or may be a circus joker.",0
Rahul best,0
RIP mature politics.. BJP,0
Talk about notebandi and gst and rafale rather than doing same old comedy in parliament. White old monkey. 🐒🐒🐒💩💩💩,0
Rahul's Pm  2019 Ka,0
This is not  prime minister. ...this is a world no one  big joker. ..(circus ) first and last very big mistake all Indians this modi,0
rahul sir superb,0
Our India Next pm Rahul Gandi ji win,0
Save India from Modi & amitshah,0
"Rahul made sense, at the same time gave a gr8 answer to haters. It may be a political gimmick, but a gimmick of gandhigiri. He didn't mock anyone. Didn't insult anyone. While Modi's speech was full of hatred",0
"Next india prime minister ""rahul gaandi""jai congress",0
Monkey and  modi same to same ..Monkey live in jungle modi live in society that's the difference only..,0
pm is like mad,0
nice one,0
Rahul gandhi 😅😂😂😂,0
it was a good gesture from mr gandhi but mr modi instead of appreciating it mocked mr gandhi which always do unnecessarily showing his egoness,0
Rahul is better than illiterate modi,0
go back modi,0
Next pm Rahul,0
Rahul..u r just great..,0
Rahul speech is greatest,0
Lots of respect rahul sir.while rahul  sir is deliberating speech the MLAS who are laughing at him are pappus,0
"Rajiv Gandhi's son should be given a chance to be the Prime minister of India in 2019 Rahul for PM in 2019..Give Rahul a chance
India to prove that he's not a ""Pappu""..Rahul Gandhi is just too young at heart even though he is above 45 years of age. I don't thing Rajiv Gandhi and Sonia Gandhi 2 greatest leaders India had and their bloodline cannot be incapable of leading our nation. Mr.Rahul Gandhi make sure you prove it once and for all that you are not a pappu the stupid ..So my India brothers and sisters
let congress win the 2019 elections and Rahul Gandhi a chance to prove his worth in Indian politics as PM of India. In case Rahul
wins in 2019 If rahul failed to prove he is not a stupid and worthy of being India's  Prime minister after become the PM in 2019 then we well not hear of Rahul Gandhi anymore. No matter waht Give Rahul Gandhi a chance to prove his greatness India vote for
Rahul as the PM of India in 2019. I'm not against Modi government but i think India should give Mr.Rahul Gandhi a chance.",0
Rahul gandhi is best,0
I donot like modi at all . He face even looks wicked.,0
EVERYONE is happy because of the Raul Gandhi.  I like him because he is good man,0
Rahul Gamdhi is a Gentlemen.. unlike PM Narendra Modi,0
"Rahul  is very true,actually only this person as spoken straight against Modi in Parliament.the reply  to his questions  was like a joker in circus mimicking Rahul.Modi doesn't have a seriousness of a Prime Minister .He can hug different heads of the country.

 

 


Reply


 
 
Md Shahin baksh 
10 hours ago",0
Duck off bjp,0
rahul Gandhi best,0
 PRIME MINISTER 2019 - RAHUL GANDHI ,0
Will never vote for Modi jumlebaz,0
2019 100% cogreess ka hoga parewad band hone pe,0
We wish that congress come in power in india bcz this is d party whch work on developmnt....rahul gandhi will be our nxt pm of india  i challeng bcz people of india now understand the tactic of modi and yogi governmnt...,0
Rahul rock modi shok,0
Rahul Gandhi for next pm,0
Next PM RAHUL,0
CONGRESS is great,0
Rahul Gandhi honest hey,0
Congress is always best yaar ,0
modi  is lier and faku sala and biggest problem they entier people of indian,0
Rahul great,0
"I don't know why people mock Rahul Gandhi for calling himself Pappu. It shows that he doesn't let petty things get to him while other MLAs are laughing their butts off. In all seriousness, he did raise some valid issues that should have been taken seriously but his winking provided PM fodder for an entire year's worth of mockery. RIP, REAL issues.",0
go back modi,0
Wow super rahuljj,0
God bless you Rahul,0
"modi your behavior ugly ,modi not a best political leader, next pm rahul",0
Next PM RAHUL GANDHI,0
"Whatever Rahul Gandhi said in his speech was up to mark, people really have no argument when he makes one and hence start calling him names .Nevertheless he was right in whatever points he made while on the other hand modi acting all immature in response ,well couldn't expect more from his teaseller brain.  He runs a business not a country",0
Worst PM ever,0
Modi is anti national,0
Rahul really expressed his emotions 😍 good sign to him but but next also Modi is the PM,0
Worst PM ever...,0
"Modi Hatao, Desh Bachavo!😅😂",0
Modi only support for Ambani adani not for Indian poor people.he is big liar. What about 15 lackh. Increased jobless people in India. He spoke bold and loudly but practically his activities very bad.,0
Big liar modiji,0
One chance to rahul.....,0
"Three Cheers  Rahul Gandhi !!! Very proud of you !!! Impressive speech....left the Bjp and its ministers and its followers squirming.  
This is just the beginning !!!",0
"Modi the master of deception, a vile human being and truly an extraordinary liar who can't stand any independent media. Rahul may not be a great orator but he's a better person.",0
Whatever Rahul Spoke was more louder than his action and on current situation from which country is suffering.. But what Modi answered was completely a comedian act instead of answering questions put on him,0
Rahul is a good person. And modi worlds no 1 criminal..yeh main nahi keh raha google keh raha hain khud deklo type karke.,0
Modi knows only how to act but does not know how to rule the country. stupit,0
Super Rahul Gandhi jindabaad,0
Modi is such a joker,0
Congress zindabad,0
This old guy modi is becoming stupidier day by day,0
Modi get lost from India ..and you tour in some places,0
We want young leader now...,0
2019 will predict India's future. Congress is great,0
Modi is frustrated,0
Shame on mr.modi n bjp agenda,0
Rahul rocks. Saffrons are butt-hurt.,0
love rahul and congress,0
rahul gandhi speech is very good,0
"Cheapest PM in Indian history. 

He just know how to curse n mimic.. . We didn't even expected proper answers of allegations .. 

I regret my vote in '14.... 

He is just a bullshit�support congress",0
"So called PM failed in every aspects of governance.  Modi is good for nothing pagal hai. Ye chaiwala hamare desh ko kya chaheye...?
  Only hope in future is on Rahuji gandhi...",0
Rahul made the history... and he is the merchant of love..,0
Cheap PM that India has seen.,0
Rahul ji's wink better than modiji's mimicry,0
Some Hindus supports bjp bjp supports RSS RSS promotes violence terrorism riots if someone loss their live bjp voters will be responsible for their deaths,0
Whatever rahul is the one and only handsome politician,0
king of india,0
Go back modi from India 👍,0
Outstanding,0
A vicious pm is a danger to nation..support congress,0
"Naredra modi is uncivilised men Inn the Indian history
Modi ko assembly mai nonsense topic karny ke elava orr kuch he attta sive chaye banany ke🤣🤣🤣🤣🤣 desh ko fudduuu bana raha hai  s...l...a.  c........ Ya",0
Rahul is cute smtimes,0
Rahul rocks!! 😎,0
illiterate person modi,0
"PM is ready to react & respond on such nonsense...   But he will never answer to AP problems....     What is that bloody gestures....     Are you PM or  ""______""???",0
Modigo back,0
next PM rahul,0
"Rahul sir rocks... good startup for 2019 election campaign.
All the best Rahul sir...",0
modi go to hell..,0
"Immature   foolish   behaviour . Winking  in Parliament   such a  shameless  act  . I'm  not  a supporter of  any party but  such immaturity  is unacceptable  .  This  will  become one of the issue during elections in 2019 . 
Instead of being  over ambitious and  focusing  on himself  (   RG  )  it would be better if  he  uses his  brain  in country's  progress  .  In coordination  with the  current  government  and   prioritise  on  India's   welfare  😑😑",0
2019 Modi Finish...,0
I know he doesn't deserve PM post but he is nice person..,0
Feke modi....,0
I salute Rahul ji,0
Rahul is best,0
"Hugging n winking..  What is this drama pappy..?  One family has looted our country for 60 yrs..  Now we are not fools.. We can judge now,  who is real n fake..   People became very smart now..  We are now united to save out Barath Matha..  Jai  hind",0
Rahul Gandhi is great otherwise feku speech by modi,0
#GetLostModi,0
#RahulPeoplePM2019,0
Rahul the best,0
congress will win now,0
Excellent speech Rahulji u have teared the arragont modi face .soon people of India teach a good lesson to lier modi,0
Lest kick Modi out of India every thing is tuff for Indians in Modi govt... How dare you to talk about funny incident in such a big house being a PM shame on you Mr......,0
Modiji i voted to bjp and i had much hope you would curb curruption but you seem to be working for the welfare of some businessmen very sad sir sorry,0
very very cheap reply by Modi,0
Pappu Rahul Ghandi zimdabad Congress best,0
"Rahul gandhi was showing modi ji that what modi ji used to do as usual. 
Bt pm modi ji took some different meaning of that, rahul gandhi came there to show him mirror bt modiji hadnt got that n thought he came to take his seat... 🙂🤔",0
What a great reply,0
"I wanna see sir Rahul Gandhi  ruling over India ,",0
"bjp destroying India.. is it really possible that none if the bjp leader is corrupted..

I HV worked with these people..

actually they do it in much more meticulous way..

n 

they harass u .. so that u wouldnt open ur mouth..",0
Rahul is praising Modi while Modi is making fun of Rahul.,0
"Rahul was fantastic... This was his best speach all thses years. But he failed to maintain his dignity till end atleast.

As always MODI ji utilized it very cleverly.

I wish he had just touched modiji's feet( than trying to hug him) and go back to his seat with seriousness and dignity till end.",0
